agent_id,lat,lon,zf,secteur,couronne,insee,commune,couronne_metrique
894372,43.423847959107725,1.444033499645265,305105000,305,2eme couronne,31572,Venerque,1ere couronne
894375,43.423847959107725,1.444033499645265,305105000,305,2eme couronne,31572,Venerque,1ere couronne
89920,43.80173020765211,1.6024016574514826,404101000,404,3eme couronne,31066,Bessières,2eme couronne
901503,43.657329022529865,1.6620309597069705,302116000,302,2eme couronne,31573,Verfeil,1ere couronne
902561,43.429586981615536,1.43266001252705,305104000,305,2eme couronne,31574,Vernet,1ere couronne
907766,43.4592544873186,1.3810312260407627,222105000,222,1ere couronne,31580,Villate,1ere couronne
907768,43.4592544873186,1.3810312260407627,222105000,222,1ere couronne,31580,Villate,1ere couronne
907769,43.4592544873186,1.3810312260407627,222105000,222,1ere couronne,31580,Villate,1ere couronne
907770,43.4592544873186,1.3810312260407627,222105000,222,1ere couronne,31580,Villate,1ere couronne
908115,43.4738464138205,1.391746637172742,222105000,222,1ere couronne,31580,Villate,1ere couronne
908117,43.4738464138205,1.391746637172742,222105000,222,1ere couronne,31580,Villate,1ere couronne
911707,43.825296118043546,1.4315670669127898,403112000,403,3eme couronne,31581,Villaudric,2eme couronne
913503,43.83059473988068,1.4318988120041949,403112000,403,3eme couronne,31581,Villaudric,2eme couronne
922570,43.39858742838358,1.7167723720762527,407104000,407,3eme couronne,31582,Villefranche-de-Lauragais,2eme couronne
922571,43.39858742838358,1.7167723720762527,407104000,407,3eme couronne,31582,Villefranche-de-Lauragais,2eme couronne
92872,43.66187297251479,1.381166958769333,217104000,217,1ere couronne,31056,Beauzelle,1ere couronne
930664,43.625965008225606,1.4361280428600207,109102000,109,Toulouse,31555,Toulouse,Toulouse
930665,43.625965008225606,1.4361280428600207,109102000,109,Toulouse,31555,Toulouse,Toulouse
931331,43.61597302624296,1.4218180175359394,108104000,108,Toulouse,31555,Toulouse,Toulouse
931332,43.61597302624296,1.4218180175359394,108104000,108,Toulouse,31555,Toulouse,Toulouse
935558,43.59114395650667,1.4497139936697157,105104000,105,Toulouse,31555,Toulouse,Toulouse
936138,43.608406997317545,1.4238419560189637,103102000,103,Toulouse,31555,Toulouse,Toulouse
936139,43.608406997317545,1.4238419560189637,103102000,103,Toulouse,31555,Toulouse,Toulouse
940629,43.57696900330087,1.3895220664900236,131104000,131,Toulouse,31555,Toulouse,Toulouse
940630,43.57696900330087,1.3895220664900236,131104000,131,Toulouse,31555,Toulouse,Toulouse
940631,43.57696900330087,1.3895220664900236,131104000,131,Toulouse,31555,Toulouse,Toulouse
941581,43.598453877483976,1.4601208799213727,111101000,111,Toulouse,31555,Toulouse,Toulouse
941582,43.598453877483976,1.4601208799213727,111101000,111,Toulouse,31555,Toulouse,Toulouse
941583,43.598453877483976,1.4601208799213727,111101000,111,Toulouse,31555,Toulouse,Toulouse
941584,43.598453877483976,1.4601208799213727,111101000,111,Toulouse,31555,Toulouse,Toulouse
942713,43.56389810217571,1.4055614260409173,128101000,128,Toulouse,31555,Toulouse,Toulouse
944114,43.57874052065598,1.4430196636832386,106102000,106,Toulouse,31555,Toulouse,Toulouse
944538,43.61000496516595,1.4387289830322336,102101000,102,Toulouse,31555,Toulouse,Toulouse
944829,43.6148880239978,1.3934430585855972,118101000,118,Toulouse,31555,Toulouse,Toulouse
944830,43.6148880239978,1.3934430585855972,118101000,118,Toulouse,31555,Toulouse,Toulouse
945637,43.60101595703573,1.3733589861744404,132105000,132,Toulouse,31555,Toulouse,Toulouse
948107,43.61905714476686,1.4088791795083466,119103000,119,Toulouse,31555,Toulouse,Toulouse
948108,43.61905714476686,1.4088791795083466,119103000,119,Toulouse,31555,Toulouse,Toulouse
948109,43.61905714476686,1.4088791795083466,119103000,119,Toulouse,31555,Toulouse,Toulouse
952139,43.573263559523085,1.4481255814917693,127102000,127,Toulouse,31555,Toulouse,Toulouse
952140,43.573263559523085,1.4481255814917693,127102000,127,Toulouse,31555,Toulouse,Toulouse
952884,43.65189597754373,1.4469049773823166,121101000,121,Toulouse,31555,Toulouse,Toulouse
952886,43.65189597754373,1.4469049773823166,121101000,121,Toulouse,31555,Toulouse,Toulouse
952938,43.5985530324495,1.429116037138711,107103000,107,Toulouse,31555,Toulouse,Toulouse
952939,43.5985530324495,1.429116037138711,107103000,107,Toulouse,31555,Toulouse,Toulouse
955412,43.61808501188464,1.4237260276861892,108104000,108,Toulouse,31555,Toulouse,Toulouse
955730,43.64264096634259,1.4626000090882523,121102000,121,Toulouse,31555,Toulouse,Toulouse
956155,43.59298203118003,1.442803056661107,101101000,101,Toulouse,31555,Toulouse,Toulouse
95856,43.628589955444184,1.3878199774936975,216115000,216,1ere couronne,31069,Blagnac,Toulouse
95857,43.628589955444184,1.3878199774936975,216115000,216,1ere couronne,31069,Blagnac,Toulouse
95858,43.628589955444184,1.3878199774936975,216115000,216,1ere couronne,31069,Blagnac,Toulouse
961027,43.58308830169439,1.4646128852621731,112104000,112,Toulouse,31555,Toulouse,Toulouse
961028,43.58308830169439,1.4646128852621731,112104000,112,Toulouse,31555,Toulouse,Toulouse
96337,43.63246499238635,1.3903789708467176,216113000,216,1ere couronne,31069,Blagnac,Toulouse
96339,43.63246499238635,1.3903789708467176,216113000,216,1ere couronne,31069,Blagnac,Toulouse
966681,43.61258595191747,1.4237617830756906,108104000,108,Toulouse,31555,Toulouse,Toulouse
968751,43.60063403069363,1.4451290470573583,102105000,102,Toulouse,31555,Toulouse,Toulouse
968752,43.60063403069363,1.4451290470573583,102105000,102,Toulouse,31555,Toulouse,Toulouse
969735,43.6060930241075,1.4513199458905495,104103000,104,Toulouse,31555,Toulouse,Toulouse
969736,43.6060930241075,1.4513199458905495,104103000,104,Toulouse,31555,Toulouse,Toulouse
970839,43.58444210769204,1.4723836930217828,112106000,112,Toulouse,31555,Toulouse,Toulouse
971662,43.600696035959494,1.4858360019927894,124105000,124,Toulouse,31555,Toulouse,Toulouse
971664,43.600696035959494,1.4858360019927894,124105000,124,Toulouse,31555,Toulouse,Toulouse
971665,43.600696035959494,1.4858360019927894,124105000,124,Toulouse,31555,Toulouse,Toulouse
972568,43.60482320181819,1.4262794395286933,103101000,103,Toulouse,31555,Toulouse,Toulouse
972830,43.60554615949285,1.3645972393864916,132102000,132,Toulouse,31555,Toulouse,Toulouse
976421,43.57737749204088,1.4167447534653475,115108000,115,Toulouse,31555,Toulouse,Toulouse
980938,43.587199565411126,1.3952895505052565,131101000,131,Toulouse,31555,Toulouse,Toulouse
983913,43.602097746616685,1.3704819241261725,132105000,132,Toulouse,31555,Toulouse,Toulouse
986878,43.582254033356314,1.4425890383335083,106102000,106,Toulouse,31555,Toulouse,Toulouse
986879,43.582254033356314,1.4425890383335083,106102000,106,Toulouse,31555,Toulouse,Toulouse
988142,43.595209467183466,1.4583483018660575,112101000,112,Toulouse,31555,Toulouse,Toulouse
991051,43.58098998965519,1.4474409780100221,113101000,113,Toulouse,31555,Toulouse,Toulouse
992606,43.56689066334553,1.3669593300669145,130101000,130,Toulouse,31555,Toulouse,Toulouse
992607,43.56689066334553,1.3669593300669145,130101000,130,Toulouse,31555,Toulouse,Toulouse
993184,43.602065000848725,1.4158610124585176,117102000,117,Toulouse,31555,Toulouse,Toulouse
993185,43.602065000848725,1.4158610124585176,117102000,117,Toulouse,31555,Toulouse,Toulouse
993186,43.602065000848725,1.4158610124585176,117102000,117,Toulouse,31555,Toulouse,Toulouse
993736,43.60381597275956,1.4473899889784345,102103000,102,Toulouse,31555,Toulouse,Toulouse
993817,43.66550319885466,1.4317550829010295,120101000,120,Toulouse,31555,Toulouse,Toulouse
993819,43.66550319885466,1.4317550829010295,120101000,120,Toulouse,31555,Toulouse,Toulouse
995100,43.64499173177505,1.4618025009175006,121102000,121,Toulouse,31555,Toulouse,Toulouse
996242,43.61337704388952,1.4404759480412948,103105000,103,Toulouse,31555,Toulouse,Toulouse
99755,43.63540002417914,1.3966299613745676,216111000,216,1ere couronne,31069,Blagnac,Toulouse
99756,43.63540002417914,1.3966299613745676,216111000,216,1ere couronne,31069,Blagnac,Toulouse
998950,43.62466552555781,1.4761798682025395,123109000,123,Toulouse,31555,Toulouse,Toulouse
