person_id,lat,lon,dist_hypercentre_km,commune,INSEE,zone_metrique,zone_communale,reclasse,age,household_size,number_of_cars
1060923,43.57573100491524,1.462768060870563,2.8,Toulouse,31555,Toulouse,Toulouse,False,31,1,0
1062993,43.58719044972073,1.466225565186197,2.05,Toulouse,31555,Toulouse,Toulouse,False,41,4,1
1062994,43.58719044972073,1.466225565186197,2.05,Toulouse,31555,Toulouse,Toulouse,False,5,4,1
1062995,43.58719044972073,1.466225565186197,2.05,Toulouse,31555,Toulouse,Toulouse,False,40,4,1
1062996,43.58719044972073,1.466225565186197,2.05,Toulouse,31555,Toulouse,Toulouse,False,7,4,1
1067663,43.59296901950864,1.430835952928462,1.24,Toulouse,31555,Toulouse,Toulouse,False,68,2,1
1067664,43.59296901950864,1.430835952928462,1.24,Toulouse,31555,Toulouse,Toulouse,False,70,2,1
1071357,43.57753938671708,1.431722070225986,2.45,Toulouse,31555,Toulouse,Toulouse,False,20,1,0
1075634,43.58334039576295,1.425980273598604,2.18,Toulouse,31555,Toulouse,Toulouse,False,17,5,2
1075635,43.58334039576295,1.425980273598604,2.18,Toulouse,31555,Toulouse,Toulouse,False,19,5,2
1075636,43.58334039576295,1.425980273598604,2.18,Toulouse,31555,Toulouse,Toulouse,False,49,5,2
1075637,43.58334039576295,1.425980273598604,2.18,Toulouse,31555,Toulouse,Toulouse,False,15,5,2
1075638,43.58334039576295,1.425980273598604,2.18,Toulouse,31555,Toulouse,Toulouse,False,58,5,2
1077895,43.63036203615029,1.4642800513008776,3.99,Toulouse,31555,Toulouse,Toulouse,False,38,4,1
1077896,43.63036203615029,1.4642800513008776,3.99,Toulouse,31555,Toulouse,Toulouse,False,7,4,1
1078540,43.591204359425205,1.4815190510060872,3.02,Toulouse,31555,Toulouse,Toulouse,False,52,1,1
1080338,43.59469833709116,1.4812541917514819,2.93,Toulouse,31555,Toulouse,Toulouse,False,53,1,1
1082978,43.6080419905218,1.4237869620501553,2.08,Toulouse,31555,Toulouse,Toulouse,False,20,1,0
1085755,43.63024400434314,1.4750730144471083,4.39,Toulouse,31555,Toulouse,Toulouse,False,24,1,3
1086644,43.60141366774705,1.4287943900902178,1.38,Toulouse,31555,Toulouse,Toulouse,False,55,1,0
1087407,43.62027931424851,1.4141218401590125,3.56,Toulouse,31555,Toulouse,Toulouse,False,75,1,1
1089146,43.61582891265935,1.4479153743917745,2.07,Toulouse,31555,Toulouse,Toulouse,False,36,1,1
1097680,43.58689802433535,1.4420239974877844,1.19,Toulouse,31555,Toulouse,Toulouse,False,28,1,0
1099533,43.62033463167798,1.4726872348733677,3.39,Toulouse,31555,Toulouse,Toulouse,False,32,1,2
1101986,43.58322194609486,1.4634732095012861,2.16,Toulouse,31555,Toulouse,Toulouse,False,16,4,1
1101987,43.58322194609486,1.4634732095012861,2.16,Toulouse,31555,Toulouse,Toulouse,False,50,4,1
1101988,43.58322194609486,1.4634732095012861,2.16,Toulouse,31555,Toulouse,Toulouse,False,18,4,1
1101989,43.58322194609486,1.4634732095012861,2.16,Toulouse,31555,Toulouse,Toulouse,False,49,4,1
1103657,43.58778295982387,1.4171350296923906,2.48,Toulouse,31555,Toulouse,Toulouse,False,23,1,1
1103928,43.640589002554485,1.465080033542357,5.07,Toulouse,31555,Toulouse,Toulouse,False,25,2,2
1103929,43.640589002554485,1.465080033542357,5.07,Toulouse,31555,Toulouse,Toulouse,False,25,2,2
1104999,43.58214103731213,1.4447769662445402,1.69,Toulouse,31555,Toulouse,Toulouse,False,24,1,1
1105352,43.6334597126676,1.4722442054784102,4.58,Toulouse,31555,Toulouse,Toulouse,False,58,1,1
1110444,43.56883070089902,1.5049585327631991,5.78,Toulouse,31555,Toulouse,Toulouse,False,42,4,2
1110445,43.56883070089902,1.5049585327631991,5.78,Toulouse,31555,Toulouse,Toulouse,False,12,4,2
1110446,43.56883070089902,1.5049585327631991,5.78,Toulouse,31555,Toulouse,Toulouse,False,36,4,2
1110447,43.56883070089902,1.5049585327631991,5.78,Toulouse,31555,Toulouse,Toulouse,False,10,4,2
1120283,43.56410679236468,1.4820155352917472,4.75,Toulouse,31555,Toulouse,Toulouse,False,19,1,0
1121693,43.57437446002998,1.474699245342211,3.5,Toulouse,31555,Toulouse,Toulouse,False,28,1,1
1133633,43.63864098960881,1.4447596588958702,4.59,Toulouse,31555,Toulouse,Toulouse,False,20,1,3
1138682,43.62731224497551,1.434612019688494,3.44,Toulouse,31555,Toulouse,Toulouse,False,75,1,0
1139691,43.573436383424685,1.462885414279016,3.02,Toulouse,31555,Toulouse,Toulouse,False,24,1,1
1147752,43.623327014485874,1.4388730235836367,2.93,Toulouse,31555,Toulouse,Toulouse,False,56,1,1
1148550,43.573779993848476,1.44194397018545,2.63,Toulouse,31555,Toulouse,Toulouse,False,19,2,1
1148551,43.573779993848476,1.44194397018545,2.63,Toulouse,31555,Toulouse,Toulouse,False,50,2,1
1148898,43.56481678197944,1.4730696783880022,4.27,Toulouse,31555,Toulouse,Toulouse,False,29,3,0
1148899,43.56481678197944,1.4730696783880022,4.27,Toulouse,31555,Toulouse,Toulouse,False,53,3,0
1148900,43.56481678197944,1.4730696783880022,4.27,Toulouse,31555,Toulouse,Toulouse,False,75,3,0
1155135,43.60021597395098,1.4258849843067167,1.57,Toulouse,31555,Toulouse,Toulouse,False,31,1,1
1156956,43.567844871283505,1.4649950756115864,3.65,Toulouse,31555,Toulouse,Toulouse,False,21,1,1
1160076,43.633444731741186,1.4609867211637964,4.22,Toulouse,31555,Toulouse,Toulouse,False,35,2,2
1160077,43.633444731741186,1.4609867211637964,4.22,Toulouse,31555,Toulouse,Toulouse,False,34,2,2
1160469,43.58405501599561,1.4082030229259355,3.31,Toulouse,31555,Toulouse,Toulouse,False,49,3,1
1162865,43.57954899582603,1.445545002055405,1.98,Toulouse,31555,Toulouse,Toulouse,False,21,1,0
1163215,43.5920739526197,1.3798532868638318,5.28,Toulouse,31555,Toulouse,Toulouse,False,26,2,1
1163216,43.5920739526197,1.3798532868638318,5.28,Toulouse,31555,Toulouse,Toulouse,False,27,2,1
1167920,43.60493901358101,1.4460369400538993,0.85,Toulouse,31555,Toulouse,Toulouse,False,29,3,0
1167921,43.60493901358101,1.4460369400538993,0.85,Toulouse,31555,Toulouse,Toulouse,False,10,3,0
1167922,43.60493901358101,1.4460369400538993,0.85,Toulouse,31555,Toulouse,Toulouse,False,36,3,0
1168133,43.591052970059316,1.423427999812946,1.87,Toulouse,31555,Toulouse,Toulouse,False,22,1,0
1168334,43.563937626281835,1.4738676173001735,4.38,Toulouse,31555,Toulouse,Toulouse,False,20,1,0
1168982,43.578306542046796,1.4314416217530024,2.38,Toulouse,31555,Toulouse,Toulouse,False,27,1,0
1170601,43.57607303274828,1.4698899494549644,3.1,Toulouse,31555,Toulouse,Toulouse,False,12,4,2
1170602,43.57607303274828,1.4698899494549644,3.1,Toulouse,31555,Toulouse,Toulouse,False,14,4,2
1170603,43.57607303274828,1.4698899494549644,3.1,Toulouse,31555,Toulouse,Toulouse,False,51,4,2
1170604,43.57607303274828,1.4698899494549644,3.1,Toulouse,31555,Toulouse,Toulouse,False,51,4,2
1173187,43.564182054845816,1.473626513120534,4.35,Toulouse,31555,Toulouse,Toulouse,False,20,1,3
1175308,43.64734097206008,1.4331620286935238,5.64,Toulouse,31555,Toulouse,Toulouse,False,39,1,1
1177560,43.605180034374776,1.4529939539057608,1.08,Toulouse,31555,Toulouse,Toulouse,False,21,1,0
1182829,43.60157297670746,1.4117849689716442,2.72,Toulouse,31555,Toulouse,Toulouse,False,28,1,0
1183137,43.64107237036219,1.4757282043030662,5.46,Toulouse,31555,Toulouse,Toulouse,False,27,2,1
1183138,43.64107237036219,1.4757282043030662,5.46,Toulouse,31555,Toulouse,Toulouse,False,28,2,1
1186325,43.61692003566569,1.4578799883568314,2.41,Toulouse,31555,Toulouse,Toulouse,False,50,3,3
1186326,43.61692003566569,1.4578799883568314,2.41,Toulouse,31555,Toulouse,Toulouse,False,51,3,3
1186327,43.61692003566569,1.4578799883568314,2.41,Toulouse,31555,Toulouse,Toulouse,False,24,3,3
1187665,43.57662788346354,1.3852843512308957,5.33,Toulouse,31555,Toulouse,Toulouse,False,55,3,0
1187666,43.57662788346354,1.3852843512308957,5.33,Toulouse,31555,Toulouse,Toulouse,False,72,3,0
1187667,43.57662788346354,1.3852843512308957,5.33,Toulouse,31555,Toulouse,Toulouse,False,18,3,0
1187849,43.6025269681269,1.4479049946587736,0.62,Toulouse,31555,Toulouse,Toulouse,False,66,3,2
1187850,43.6025269681269,1.4479049946587736,0.62,Toulouse,31555,Toulouse,Toulouse,False,56,3,2
1187851,43.6025269681269,1.4479049946587736,0.62,Toulouse,31555,Toulouse,Toulouse,False,19,3,2
1188126,43.56872075995432,1.4494546150415286,3.2,Toulouse,31555,Toulouse,Toulouse,False,23,1,0
1189322,43.573219959729435,1.403871989673685,4.26,Toulouse,31555,Toulouse,Toulouse,False,23,3,1
1189323,43.573219959729435,1.403871989673685,4.26,Toulouse,31555,Toulouse,Toulouse,False,60,3,1
1189324,43.573219959729435,1.403871989673685,4.26,Toulouse,31555,Toulouse,Toulouse,False,21,3,1
1193260,43.6597622978683,1.4333918881164673,7.0,Toulouse,31555,Toulouse,Toulouse,False,11,4,1
1193262,43.6597622978683,1.4333918881164673,7.0,Toulouse,31555,Toulouse,Toulouse,False,32,4,1
1193263,43.6597622978683,1.4333918881164673,7.0,Toulouse,31555,Toulouse,Toulouse,False,36,4,1
1200749,43.57785958096226,1.4839413925972718,3.81,Toulouse,31555,Toulouse,Toulouse,False,43,2,2
1200750,43.57785958096226,1.4839413925972718,3.81,Toulouse,31555,Toulouse,Toulouse,False,46,2,2
1201899,43.56880111016459,1.4012214334325355,4.74,Toulouse,31555,Toulouse,Toulouse,False,47,2,0
1201900,43.56880111016459,1.4012214334325355,4.74,Toulouse,31555,Toulouse,Toulouse,False,52,2,0
1202179,43.58776397818915,1.4414326054818583,1.1,Toulouse,31555,Toulouse,Toulouse,False,27,2,1
1202180,43.58776397818915,1.4414326054818583,1.1,Toulouse,31555,Toulouse,Toulouse,False,26,2,1
1209381,43.59563956884749,1.4303188916067124,1.2,Toulouse,31555,Toulouse,Toulouse,False,70,2,2
1211457,43.56880111016459,1.4012214334325355,4.74,Toulouse,31555,Toulouse,Toulouse,False,85,1,1
1211645,43.65088634602065,1.434799017300699,6.01,Toulouse,31555,Toulouse,Toulouse,False,21,1,1
1212330,43.60134897336396,1.4173099905384399,2.27,Toulouse,31555,Toulouse,Toulouse,False,22,1,1
1213591,43.597180020923396,1.452764975840017,0.63,Toulouse,31555,Toulouse,Toulouse,False,21,1,0
1227722,43.61657303825356,1.3981080421713383,4.34,Toulouse,31555,Toulouse,Toulouse,False,74,2,0
1230823,43.59473598235394,1.4144569846413972,2.48,Toulouse,31555,Toulouse,Toulouse,False,23,2,1
1231622,43.59448496295326,1.4132410469456371,2.58,Toulouse,31555,Toulouse,Toulouse,False,39,1,1
1235836,43.625225968216554,1.4669349720834617,3.57,Toulouse,31555,Toulouse,Toulouse,False,90,1,0
1236141,43.586998372800345,1.4413636118719744,1.19,Toulouse,31555,Toulouse,Toulouse,False,35,2,1
1236142,43.586998372800345,1.4413636118719744,1.19,Toulouse,31555,Toulouse,Toulouse,False,6,2,1
1236490,43.57799451005867,1.430871146608637,2.43,Toulouse,31555,Toulouse,Toulouse,False,25,1,0
1241264,43.625349006757695,1.4329490055660228,3.26,Toulouse,31555,Toulouse,Toulouse,False,32,3,1
1241265,43.625349006757695,1.4329490055660228,3.26,Toulouse,31555,Toulouse,Toulouse,False,32,3,1
1242312,43.578306542046796,1.4314416217530024,2.38,Toulouse,31555,Toulouse,Toulouse,False,20,1,0
1243220,43.595503043188636,1.398350028571677,3.76,Toulouse,31555,Toulouse,Toulouse,False,40,2,1
1243221,43.595503043188636,1.398350028571677,3.76,Toulouse,31555,Toulouse,Toulouse,False,32,2,1
1246251,43.61218296026388,1.4235100566860877,2.39,Toulouse,31555,Toulouse,Toulouse,False,36,3,1
1246253,43.61218296026388,1.4235100566860877,2.39,Toulouse,31555,Toulouse,Toulouse,False,35,3,1
1247832,43.58360796169308,1.4419919864636965,1.55,Toulouse,31555,Toulouse,Toulouse,False,41,6,1
1247833,43.58360796169308,1.4419919864636965,1.55,Toulouse,31555,Toulouse,Toulouse,False,8,6,1
1247835,43.58360796169308,1.4419919864636965,1.55,Toulouse,31555,Toulouse,Toulouse,False,42,6,1
1247837,43.58360796169308,1.4419919864636965,1.55,Toulouse,31555,Toulouse,Toulouse,False,5,6,1
1249811,43.58102131415808,1.3866510705175077,5.04,Toulouse,31555,Toulouse,Toulouse,False,46,1,1
1252780,43.60915060299944,1.377007938705305,5.63,Toulouse,31555,Toulouse,Toulouse,False,45,2,2
1252781,43.60915060299944,1.377007938705305,5.63,Toulouse,31555,Toulouse,Toulouse,False,66,2,2
1256152,43.63256352047634,1.4497333861409682,3.93,Toulouse,31555,Toulouse,Toulouse,False,22,1,0
1256231,43.590885974545,1.4227669598120656,1.93,Toulouse,31555,Toulouse,Toulouse,False,27,2,1
1256232,43.590885974545,1.4227669598120656,1.93,Toulouse,31555,Toulouse,Toulouse,False,32,2,1
1260239,43.59189096581559,1.454568943336859,0.98,Toulouse,31555,Toulouse,Toulouse,False,19,4,1
1260241,43.59189096581559,1.454568943336859,0.98,Toulouse,31555,Toulouse,Toulouse,False,17,4,1
1260242,43.59189096581559,1.454568943336859,0.98,Toulouse,31555,Toulouse,Toulouse,False,15,4,1
1260384,43.61244295878032,1.4687149756977662,2.54,Toulouse,31555,Toulouse,Toulouse,False,71,2,2
1260470,43.6254829679797,1.4307380128022253,3.33,Toulouse,31555,Toulouse,Toulouse,False,28,5,2
1260472,43.6254829679797,1.4307380128022253,3.33,Toulouse,31555,Toulouse,Toulouse,False,36,5,2
1260473,43.6254829679797,1.4307380128022253,3.33,Toulouse,31555,Toulouse,Toulouse,False,7,5,2
1263075,43.57844497555553,1.456156958618581,2.29,Toulouse,31555,Toulouse,Toulouse,False,42,6,2
1263076,43.57844497555553,1.456156958618581,2.29,Toulouse,31555,Toulouse,Toulouse,False,10,6,2
1263077,43.57844497555553,1.456156958618581,2.29,Toulouse,31555,Toulouse,Toulouse,False,43,6,2
1263078,43.57844497555553,1.456156958618581,2.29,Toulouse,31555,Toulouse,Toulouse,False,17,6,2
1263079,43.57844497555553,1.456156958618581,2.29,Toulouse,31555,Toulouse,Toulouse,False,12,6,2
1281644,43.56451440490466,1.456489808878083,3.77,Toulouse,31555,Toulouse,Toulouse,False,21,1,1
1285391,43.56485696653676,1.3712309477732394,6.95,Toulouse,31555,Toulouse,Toulouse,False,66,4,3
1285392,43.56485696653676,1.3712309477732394,6.95,Toulouse,31555,Toulouse,Toulouse,False,36,4,3
1285393,43.56485696653676,1.3712309477732394,6.95,Toulouse,31555,Toulouse,Toulouse,False,86,4,3
1286052,43.59051490337092,1.4117931344237005,2.78,Toulouse,31555,Toulouse,Toulouse,False,67,2,2
1287859,43.55879837593597,1.3733516611382697,7.19,Toulouse,31555,Toulouse,Toulouse,False,50,2,1
1287860,43.55879837593597,1.3733516611382697,7.19,Toulouse,31555,Toulouse,Toulouse,False,17,2,1
1290806,43.61560502432554,1.4228090536804772,2.7,Toulouse,31555,Toulouse,Toulouse,False,6,3,0
1290807,43.61560502432554,1.4228090536804772,2.7,Toulouse,31555,Toulouse,Toulouse,False,38,3,0
1290808,43.61560502432554,1.4228090536804772,2.7,Toulouse,31555,Toulouse,Toulouse,False,13,3,0
1297629,43.63299243505998,1.434253867167692,4.06,Toulouse,31555,Toulouse,Toulouse,False,56,2,1
1302330,43.5705377113001,1.4612757657942186,3.26,Toulouse,31555,Toulouse,Toulouse,False,19,3,1
1302331,43.5705377113001,1.4612757657942186,3.26,Toulouse,31555,Toulouse,Toulouse,False,19,3,1
1302332,43.5705377113001,1.4612757657942186,3.26,Toulouse,31555,Toulouse,Toulouse,False,20,3,1
1307105,43.571208029580724,1.4045669707211093,4.36,Toulouse,31555,Toulouse,Toulouse,False,39,6,1
1307107,43.571208029580724,1.4045669707211093,4.36,Toulouse,31555,Toulouse,Toulouse,False,5,6,1
1307109,43.571208029580724,1.4045669707211093,4.36,Toulouse,31555,Toulouse,Toulouse,False,13,6,1
1307455,43.60096898633029,1.4158630384722561,2.38,Toulouse,31555,Toulouse,Toulouse,False,37,4,1
1307582,43.59313098739553,1.4339900296258346,1.0,Toulouse,31555,Toulouse,Toulouse,False,27,1,0
1307785,43.57283498890651,1.4691553513565259,3.35,Toulouse,31555,Toulouse,Toulouse,False,20,1,0
1308186,43.56345546744465,1.4627494556896992,4.03,Toulouse,31555,Toulouse,Toulouse,False,31,1,1
1309217,43.585508012247146,1.4650829930763989,2.09,Toulouse,31555,Toulouse,Toulouse,False,75,2,2
1309218,43.585508012247146,1.4650829930763989,2.09,Toulouse,31555,Toulouse,Toulouse,False,74,2,2
1310761,43.601350031248465,1.4690640309511647,1.99,Toulouse,31555,Toulouse,Toulouse,False,48,5,2
1310762,43.601350031248465,1.4690640309511647,1.99,Toulouse,31555,Toulouse,Toulouse,False,18,5,2
1310763,43.601350031248465,1.4690640309511647,1.99,Toulouse,31555,Toulouse,Toulouse,False,22,5,2
1310765,43.601350031248465,1.4690640309511647,1.99,Toulouse,31555,Toulouse,Toulouse,False,47,5,2
1312247,43.606868989509536,1.433368940874475,1.41,Toulouse,31555,Toulouse,Toulouse,False,30,2,1
1312248,43.606868989509536,1.433368940874475,1.41,Toulouse,31555,Toulouse,Toulouse,False,62,2,1
1314973,43.567844871283505,1.4649950756115864,3.65,Toulouse,31555,Toulouse,Toulouse,False,22,1,1
1315816,43.62763495964472,1.4625710020648082,3.65,Toulouse,31555,Toulouse,Toulouse,False,33,3,1
1315817,43.62763495964472,1.4625710020648082,3.65,Toulouse,31555,Toulouse,Toulouse,False,9,3,1
1315818,43.62763495964472,1.4625710020648082,3.65,Toulouse,31555,Toulouse,Toulouse,False,40,3,1
1319284,43.59667396560827,1.4284819735228185,1.33,Toulouse,31555,Toulouse,Toulouse,False,6,4,2
1319285,43.59667396560827,1.4284819735228185,1.33,Toulouse,31555,Toulouse,Toulouse,False,52,4,2
1319286,43.59667396560827,1.4284819735228185,1.33,Toulouse,31555,Toulouse,Toulouse,False,6,4,2
1319287,43.59667396560827,1.4284819735228185,1.33,Toulouse,31555,Toulouse,Toulouse,False,63,4,2
1322127,43.55550794568169,1.4644036578043258,4.91,Toulouse,31555,Toulouse,Toulouse,False,20,1,1
1327591,43.63294427830561,1.437426567732397,4.0,Toulouse,31555,Toulouse,Toulouse,False,55,1,0
1328089,43.61301900116256,1.4233540522746824,2.46,Toulouse,31555,Toulouse,Toulouse,False,56,2,1
1328090,43.61301900116256,1.4233540522746824,2.46,Toulouse,31555,Toulouse,Toulouse,False,24,2,1
1330249,43.58909597496665,1.4560759486476864,1.28,Toulouse,31555,Toulouse,Toulouse,False,49,2,2
1330250,43.58909597496665,1.4560759486476864,1.28,Toulouse,31555,Toulouse,Toulouse,False,42,2,2
1335728,43.61560999986405,1.4625810265936172,2.48,Toulouse,31555,Toulouse,Toulouse,False,22,2,1
1335729,43.61560999986405,1.4625810265936172,2.48,Toulouse,31555,Toulouse,Toulouse,False,21,2,1
1337087,43.55012095139067,1.4619626219870114,5.43,Toulouse,31555,Toulouse,Toulouse,False,17,5,2
1337088,43.55012095139067,1.4619626219870114,5.43,Toulouse,31555,Toulouse,Toulouse,False,83,5,2
1337089,43.55012095139067,1.4619626219870114,5.43,Toulouse,31555,Toulouse,Toulouse,False,51,5,2
1337568,43.61455999225146,1.423800967279173,2.56,Toulouse,31555,Toulouse,Toulouse,False,76,1,1
1338105,43.59875896662145,1.45395401957099,0.74,Toulouse,31555,Toulouse,Toulouse,False,26,1,1
1339749,43.65819594361345,1.439958805886124,6.78,Toulouse,31555,Toulouse,Toulouse,False,22,1,1
1340885,43.59842900723083,1.4850217535059773,3.23,Toulouse,31555,Toulouse,Toulouse,False,28,2,2
1340886,43.59842900723083,1.4850217535059773,3.23,Toulouse,31555,Toulouse,Toulouse,False,24,2,2
1341996,43.612070028651274,1.434560008038496,1.84,Toulouse,31555,Toulouse,Toulouse,False,21,1,0
1344306,43.583678885436996,1.4688834952582084,2.45,Toulouse,31555,Toulouse,Toulouse,False,27,2,1
1344307,43.583678885436996,1.4688834952582084,2.45,Toulouse,31555,Toulouse,Toulouse,False,29,2,1
1346521,43.584742324193144,1.4747140635626965,2.77,Toulouse,31555,Toulouse,Toulouse,False,77,1,0
1350415,43.58629347758706,1.3774921185834899,5.57,Toulouse,31555,Toulouse,Toulouse,False,71,2,2
1350416,43.58629347758706,1.3774921185834899,5.57,Toulouse,31555,Toulouse,Toulouse,False,70,2,2
1353290,43.585266960032094,1.4664490255811597,2.19,Toulouse,31555,Toulouse,Toulouse,False,30,1,1
1356982,43.555968998130915,1.4639310351570127,4.85,Toulouse,31555,Toulouse,Toulouse,False,20,1,1
1364899,43.59671792244573,1.4262010147448418,1.52,Toulouse,31555,Toulouse,Toulouse,False,25,2,2
1364900,43.59671792244573,1.4262010147448418,1.52,Toulouse,31555,Toulouse,Toulouse,False,27,2,2
1366076,43.59135304207594,1.4181809856207868,2.26,Toulouse,31555,Toulouse,Toulouse,False,24,1,1
1368603,43.60143099038064,1.4573680156370585,1.09,Toulouse,31555,Toulouse,Toulouse,False,25,1,1
1368839,43.60638501730681,1.4739149972341188,2.54,Toulouse,31555,Toulouse,Toulouse,False,33,1,1
1369234,43.57766519225349,1.4254258475885124,2.7,Toulouse,31555,Toulouse,Toulouse,False,29,2,2
1369235,43.57766519225349,1.4254258475885124,2.7,Toulouse,31555,Toulouse,Toulouse,False,28,2,2
1369722,43.59567295032642,1.402674015304871,3.41,Toulouse,31555,Toulouse,Toulouse,False,35,1,0
1375080,43.60662596513607,1.4309090124700872,1.53,Toulouse,31555,Toulouse,Toulouse,False,31,1,1
1375496,43.60314002184577,1.3717832235909184,5.93,Toulouse,31555,Toulouse,Toulouse,False,27,1,1
1376708,43.56068829727856,1.3850973087004532,6.32,Toulouse,31555,Toulouse,Toulouse,False,5,3,2
1376709,43.56068829727856,1.3850973087004532,6.32,Toulouse,31555,Toulouse,Toulouse,False,34,3,2
1376710,43.56068829727856,1.3850973087004532,6.32,Toulouse,31555,Toulouse,Toulouse,False,35,3,2
1377491,43.60023097529413,1.4168099487183305,2.29,Toulouse,31555,Toulouse,Toulouse,False,22,2,1
1377492,43.60023097529413,1.4168099487183305,2.29,Toulouse,31555,Toulouse,Toulouse,False,50,2,1
1378024,43.56477901242874,1.3961359566090552,5.35,Toulouse,31555,Toulouse,Toulouse,False,30,3,3
1378026,43.56477901242874,1.3961359566090552,5.35,Toulouse,31555,Toulouse,Toulouse,False,31,3,3
1379951,43.623565036021525,1.4428240416831684,2.92,Toulouse,31555,Toulouse,Toulouse,False,13,3,1
1379952,43.623565036021525,1.4428240416831684,2.92,Toulouse,31555,Toulouse,Toulouse,False,52,3,1
1379953,43.623565036021525,1.4428240416831684,2.92,Toulouse,31555,Toulouse,Toulouse,False,5,3,1
1385152,43.6224379721157,1.435988959336522,2.88,Toulouse,31555,Toulouse,Toulouse,False,82,2,1
1385153,43.6224379721157,1.435988959336522,2.88,Toulouse,31555,Toulouse,Toulouse,False,93,2,1
1388643,43.646752005428795,1.4293989717891273,5.64,Toulouse,31555,Toulouse,Toulouse,False,62,1,1
1391237,43.61632521102546,1.4562640089484713,2.3,Toulouse,31555,Toulouse,Toulouse,False,48,2,0
1391238,43.61632521102546,1.4562640089484713,2.3,Toulouse,31555,Toulouse,Toulouse,False,59,2,0
1396214,43.57283498890651,1.4691553513565259,3.35,Toulouse,31555,Toulouse,Toulouse,False,22,1,1
1396497,43.619038958897626,1.4370349832474811,2.5,Toulouse,31555,Toulouse,Toulouse,False,22,1,1
1396843,43.63369956163151,1.4362640489737875,4.1,Toulouse,31555,Toulouse,Toulouse,False,45,2,0
1396844,43.63369956163151,1.4362640489737875,4.1,Toulouse,31555,Toulouse,Toulouse,False,19,2,0
1397319,43.595772979524256,1.4405180364052872,0.4,Toulouse,31555,Toulouse,Toulouse,False,22,1,0
1398832,43.58668996764501,1.449703943554804,1.24,Toulouse,31555,Toulouse,Toulouse,False,38,2,2
1398833,43.58668996764501,1.449703943554804,1.24,Toulouse,31555,Toulouse,Toulouse,False,37,2,2
1405560,43.58126600512244,1.4738559353162868,2.93,Toulouse,31555,Toulouse,Toulouse,False,88,1,0
1406900,43.59849599550644,1.4171079598136407,2.25,Toulouse,31555,Toulouse,Toulouse,False,63,4,3
1406901,43.59849599550644,1.4171079598136407,2.25,Toulouse,31555,Toulouse,Toulouse,False,25,4,3
1406902,43.59849599550644,1.4171079598136407,2.25,Toulouse,31555,Toulouse,Toulouse,False,7,4,3
1406903,43.59849599550644,1.4171079598136407,2.25,Toulouse,31555,Toulouse,Toulouse,False,69,4,3
1410434,43.602337957226716,1.4372810218184298,0.83,Toulouse,31555,Toulouse,Toulouse,False,20,1,0
1411957,43.56315218956839,1.4564108212336138,3.91,Toulouse,31555,Toulouse,Toulouse,False,20,1,1
1412568,43.5659178703155,1.464087452666582,3.82,Toulouse,31555,Toulouse,Toulouse,False,21,1,0
1413423,43.59164475290614,1.402752816115058,3.46,Toulouse,31555,Toulouse,Toulouse,False,45,2,1
1413424,43.59164475290614,1.402752816115058,3.46,Toulouse,31555,Toulouse,Toulouse,False,41,2,1
1417577,43.57717497659044,1.4718900078640382,3.12,Toulouse,31555,Toulouse,Toulouse,False,26,1,0
1422556,43.65095030504611,1.438743940408674,5.98,Toulouse,31555,Toulouse,Toulouse,False,66,2,1
1422557,43.65095030504611,1.438743940408674,5.98,Toulouse,31555,Toulouse,Toulouse,False,61,2,1
1426898,43.618385960793425,1.40049997551375,4.28,Toulouse,31555,Toulouse,Toulouse,False,71,1,0
1428595,43.557781525567655,1.4997112883611379,6.23,Toulouse,31555,Toulouse,Toulouse,False,20,2,0
1428596,43.557781525567655,1.4997112883611379,6.23,Toulouse,31555,Toulouse,Toulouse,False,64,2,0
1429694,43.608162015158356,1.4506400077346309,1.29,Toulouse,31555,Toulouse,Toulouse,False,28,1,0
1429861,43.6153320041431,1.4376380205580337,2.09,Toulouse,31555,Toulouse,Toulouse,False,91,1,1
1430769,43.39737299359745,1.7188620300025375,31.34,Villefranche-de-Lauragais,31582,2eme couronne,3eme couronne,True,60,1,0
1431334,43.39668662652433,1.7331918509695463,32.22,Villefranche-de-Lauragais,31582,2eme couronne,3eme couronne,True,65,1,0
1431408,43.40169503568786,1.7183276897749475,30.97,Villefranche-de-Lauragais,31582,2eme couronne,3eme couronne,True,52,1,0
1432034,43.8552133136636,1.5087997184931439,29.13,Villematier,31583,2eme couronne,3eme couronne,True,96,1,0
1434947,43.863186905621205,1.4921228069283095,29.8,Villemur-sur-Tarn,31584,2eme couronne,3eme couronne,True,98,1,0
1435593,43.51199570210771,1.559237461461301,13.22,Escalquens,31169,1ere couronne,1ere couronne,False,51,1,0
1436079,43.77114063397145,1.2795735996623236,23.46,Grenade,31232,2eme couronne,2eme couronne,False,89,1,0
1437157,43.43116482977191,1.2839336964470773,22.59,Muret,31395,2eme couronne,1ere couronne,True,58,1,0
1438837,43.48193796350903,1.3020580019472598,17.25,Seysses,31547,1ere couronne,1ere couronne,False,21,1,0
1440367,43.58236399921741,1.2885880408602128,12.71,Plaisance-du-Touch,31424,1ere couronne,1ere couronne,False,89,1,0
1440984,43.86782696923711,1.5028740479704985,30.43,Villemur-sur-Tarn,31584,2eme couronne,3eme couronne,True,32,1,0
1441614,43.119661324660285,0.6520463234088572,83.25,,,3eme couronne,hors périmètre,True,98,1,0
